44979,44891,40534,48885
12266,43582,19910,38558
30155,20326,51926,31889
10419,30448,31854,45395
20356,21357,29522,15015
36037,47109,12119,23129
36241,34904,45191,33207
41920,45906,17776,20814
52839,46732,58009,13029
21921,16047,37940,23874
10679,26595,17160,40783
47298,14502,53971,46727
14950,17840,54795,49216
26697,27328,39936,20805
18536,24628,33984,28753
49191,46791,41873,16925
13044,40235,41376,31064
11284,33125,11026,46628
35434,18025,25799,49510
17955,12676,40287,50308
27501,47940,27823,37842
43631,20797,10475,10857
54698,46029,57116,17013
48935,56952,18590,15102
29330,31832,23234,17859
20252,30589,42426,51048
30909,15375,53427,11113
11151,16628,32709,34595
26712,14612,29032,48364
45098,18627,55779,44309
10420,56664,53465,46555
30582,43134,44904,50860
50010,41381,30428,14394
16535,32427,13526,46171
26703,38622,51700,24209
41916,34340,12781,13560
58110,29709,36309,21907
42421,27680,54863,13805
33751,36024,15828,49685
22269,44790,46703,23520
38128,48170,50466,33484
22718,20637,22917,44922
52449,47412,34818,12670
19291,22397,18285,32711
51054,28814,13936,25103
26878,11287,29412,30718
57797,49306,41065,27693
31729,28694,15103,18212
30040,33944,55869,31164
54285,10096,35752,31123
20577,52392,27924,55319
22545,13825,52043,10081
44567,24778,11091,30943
42384,43188,54234,18281
32883,41655,22724,24122
44900,49163,36072,12161
33105,40630,37940,31104
10695,40264,22724,48998
43137,54131,10475,42003
31771,41466,36199,27314
24652,22544,24511,19330
34609,24314,45975,43772
14299,26050,39493,51273
17208,22543,46703,34759
24298,57939,35111,42600
15500,31947,33034,20251
27650,33979,25775,46958
56052,37492,47659,24132
13174,15916,55423,33697
20203,31330,44255,32538
41427,30738,29156,54948
23164,47313,50124,55486
28616,46080,46158,41320
11569,33095,23466,14656
18779,26814,21908,36053
20998,47953,22701,20476
39011,49666,33295,54074
45130,46705,45911,55047
14193,18666,10475,55938
45202,15375,53427,45907
51988,14919,16595,33510
39260,41437,12224,17992
13131,24451,49796,47089
33936,10368,31353,52937
28261,23840,54715,26081
55862,23339,23443,40815
53665,14214,48701,39125
57545,12604,42285,14456
14803,21364,31431,30702
23554,12177,44309,56421
56423,39066,27280,54715
10807,46403,50773,35111
17902,45434,16808,53281
39777,32154,49204,52772
19736,12505,31213,26496
13831,55484,41981,10421
33967,31063,50773,36668
10353,11117,44102,15260
12665,19108,20217,22571
43370,20825,28095,34649
30380,23728,50592,34243
40742,16457,52772,10466
13796,47879,29838,26761
56169,57417,41851,57972
31248,23693,47044,46798
53155,16636,16282,51341
39845,46536,32929,41770
18912,19625,47099,52432
31080,25383,25300,51893
50833,30408,18949,40154
16346,45433,23520,34107
29674,56641,57035,22233
34760,10652,14923,19930
54277,11382,49971,48927
12203,31126,35024,46872
11344,37657,56598,20302
19814,39947,25248,47549
31441,40109,45903,16909
30655,56539,52870,48207
14033,53348,49971,18772
53342,41137,34861,48079
38395,15605,50773,29110
20967,11658,24252,13729
30954,17154,23444,45431
46601,44226,52155,40608
30293,24326,41716,24766
16342,57739,24323,43558
28514,36630,28192,55479
14785,44383,54009,27861
37712,11529,27530,42786
53739,32098,12763,54626
29178,53846,11930,39072
49172,42352,44820,17856
25754,14523,43967,16408
37962,30676,56445,33342
11252,19180,30568,26051
30924,12566,45230,47221
39144,23177,43520,37765
40413,16520,20091,42730
10052,49657,35357,51279
47723,33125,44309,49312
38913,10753,45145,24511
18911,37541,47500,51574
39693,22740,27369,43115
31368,25720,41974,48622
45377,19739,20014,14359
32598,10040,56885,12489
28519,20243,14962,39883
11752,14849,52870,19958
31162,53807,25401,44287
54567,14533,11476,41412
29370,24037,38595,24560
20075,37374,22105,16684
39956,16695,33984,40902
47269,38482,21273,44798
26659,26616,36494,37314
48529,48810,36494,55015
25470,29708,23665,18010
31060,48520,33874,40010
13172,25373,48828,19999
26844,24619,12020,23906
54934,43584,22232,14984
34125,54763,13177,10388
39761,45471,26329,54606
42550,43550,10971,26035
15189,46021,51898,27890
39835,12027,44518,36145
47730,16422,32477,44127
21360,45955,31431,11799
42764,13704,39071,14163
22158,34154,30691,14218
23233,34743,19597,30175
25158,36101,43994,19363
50857,16545,21105,14656
53625,44492,41113,49216
15678,41816,41065,38386
23117,28374,14984,11091
42511,20261,14540,41704
41269,24314,45975,23485
31468,26874,23147,45283
17791,49524,23284,46463
50325,26874,23147,17233
49151,10040,56885,52124
14928,24019,29265,20656
47756,34207,54582,25328
41201,29428,55641,50466
17860,29343,57514,43510
37297,56952,18590,47181
24990,40264,22724,54993
12768,36743,43572,28231
14157,25969,30708,44110
10005,42296,22205,31987
37507,16820,55554,26286
58111,18660,22701,10912
14190,11027,49228,46872
10219,44613,31964,47461
57814,12594,43432,37765
49998,22309,50308,43397
55143,36455,43099,44056
44561,29233,21822,28989
34754,20082,40580,31104
36890,28864,19103,30975
55596,53108,17417,39701
49183,57989,27709,32587
40095,14602,18283,52027
32800,23447,32477,54040
41529,42104,16702,23815
35274,43802,23178,48749
43968,20122,51524,16179
22072,46521,20454,44249
15305,34170,32125,19244
22672,50261,33014,31861
52774,16597,19954,53354
45744,40717,46630,48183
52895,50717,30899,53922
56574,39442,11015,35207
53585,54770,50684,48363
35748,18783,32360,34239
42236,39631,43156,31034
55668,52490,39789,43237
44850,36046,33610,53504
11066,15069,39208,37463
51592,35915,41873,37173
32537,43250,47989,46767
11336,24391,50773,39339
40410,12782,12930,20557
32383,21364,53801,38468
44403,52392,27924,53479
34289,32021,25143,45241
32961,46459,12042,33230
21937,55349,13033,24507
43847,41151,54430,45402
15019,54502,55027,44087
16512,11142,50773,53498
26515,21049,50773,29964
47663,45069,56759,23985
24041,30987,12779,54674
21991,38358,20668,28648
23979,15160,32465,11101
55664,37541,47500,56841
48160,54796,36565,24171
27002,25589,41873,42961
25243,31717,23129,18595
42719,36459,54836,12830
28932,48260,38548,17993
23181,31552,13342,53881
41010,24707,24853,50722
23423,23036,46397,37792
38794,44600,33374,48266
21764,41151,54430,44974
19196,12457,11112,39296
41546,37993,29963,37963
24637,46550,38368,51341
44289,22384,50199,57439
53337,26418,42005,56468
27257,15030,10268,31301
40417,26635,44202,37329
50402,14214,25419,54787
54064,33353,44620,30980
25250,14028,28711,44265
44169,25978,45785,10629
47875,16289,52448,26634
29262,50655,48513,17909
27273,50383,38443,51903
10486,21093,32358,56183
13456,18751,27369,12510
35557,57007,11361,17190
38753,41656,26392,51226
16573,54921,29553,17126
38149,38880,10632,37279
33302,20272,46775,16107
25698,35300,27366,53184
41897,40185,52772,35232
43717,43832,37998,53735
29072,13199,17091,54923
35150,26194,16242,39282
44332,50641,31595,32292
54092,16226,17417,50112
56478,34161,29412,39975
54504,57205,21629,13029
47047,35836,43156,54529
32991,23446,46792,11930
30236,42353,30594,55834
42658,35520,53281,53726
12738,44233,46776,15109
20909,42293,36974,17653
25172,48851,51404,43421
31374,45498,14478,53966
42128,31063,40428,41376
35363,20305,48637,54993
15528,48851,38551,15109
11516,34173,32579,29731
56846,53985,19851,24011
41204,50517,13429,13380
28411,57359,23726,52504
37446,25486,34414,27557
57780,13212,26177,56872
25845,48675,18485,30702
44115,25274,37940,10095
44253,21561,11816,50927
32771,25587,47358,46580
43502,53875,26073,14403
50303,39447,27842,49224
33970,51780,33579,28474
52579,56226,38889,10503
31130,55190,48190,40303
12115,46407,11618,48258
29449,51914,19886,34239
40197,36489,57907,13177
13493,35361,15488,38624
33257,39771,24407,56647
22975,46596,52043,34900
52434,17755,14091,37464
19431,45632,26868,19456
36726,55571,51981,19496
30310,21456,26762,26032
49981,25635,26984,16863
22902,42734,29739,45565
39349,40463,21986,54548
11059,34028,15089,57746
52418,22421,49774,39975
34909,22582,54863,38676
20340,45471,17673,47679
39759,13443,52176,47549
19251,45069,56759,56383
13922,31063,11586,12978
31299,38482,21273,55163
46965,30581,44783,26946
20672,21898,27781,48136
51638,16066,43622,41587
53002,20122,51524,22699
11283,36120,49228,16405
28770,25991,56566,20006
29436,20990,53652,57169
29960,52274,57972,17591
54971,57215,36268,37003
15258,50836,26067,12623
29247,22579,38095,45402
22535,57989,27709,44013
48732,31831,57772,31082
55167,15877,13177,22970
15024,38501,12267,25916
23361,46551,43267,57035
38849,15877,13177,54550
33032,35713,26089,30787
37919,29913,11536,45154
24782,35281,54993,16817
16578,11007,17149,51748
57621,40389,57035,45719
46154,45108,47358,52516
18396,38841,52870,29694
49353,17056,27904,15207
50477,32933,24684,11298
19569,27592,11195,53567
27174,55499,49204,50199
42550,24608,31301,54993
52565,33454,49624,42694
30555,35708,49915,10340
14554,30928,25492,32070
11426,34904,33388,15523
11329,34886,26329,31133
36944,39757,10268,24155
33861,25606,16291,56090
21581,32373,37164,53427
36763,22935,19596,56421
29175,32132,52870,37152
18706,25587,14903,52153
38294,54288,29933,25263
24583,13001,36924,13595
40350,29329,53220,23336
47805,50304,40202,22617
16303,15806,21322,18158
38818,46920,39743,39175
24331,35418,26408,37652
41528,22207,20435,15862
39727,32098,22314,22449
58112,33650,48686,44342
42649,19743,12267,38739
29958,54449,41873,22405
21268,10054,30899,45894
38320,18213,57487,56797
54822,22486,31788,38465
15537,56077,22741,24209
18267,31102,32452,48430
45734,33859,46291,49034
12254,32949,10000,48760
30564,40113,48870,46118
40673,57053,30378,11726
48147,45166,16417,28265
16980,26595,17160,48258
30556,41514,48526,51048
18407,20220,56823,12489
34999,55857,45230,18710
21756,50371,45894,41078
33616,39620,33579,54513
25323,16217,27886,23328
36292,21691,26392,25930
48881,37761,36494,23780
20011,54921,29553,26710
32518,28455,32167,50586
12747,22207,20435,55074
31623,45893,18632,54121
26266,11640,34753,47786
19126,18596,46171,14982
39240,48322,12256,21799
52970,20304,12510,46886
15671,15877,23546,53927
40693,37585,17417,13499
20110,15877,13177,34398
26068,36101,43994,30986
10188,54333,51926,10103
44715,49602,21602,31357
40270,23256,31431,26067
13503,19337,23519,12978
44203,33061,21353,55974
56343,32243,37832,32282
18753,11508,47987,24187
14509,56641,19363,22179
11991,23506,10475,13630
49980,23315,47291,50036
24466,57399,14824,53844
56081,55887,33579,39175
56587,19108,40173,16465
44344,35250,57493,37663
48070,15069,15103,20947
23717,10992,16523,45719
24286,43362,14426,42758
56486,43013,40998,13729
54193,30260,52043,25971
47865,18380,38638,45952
19703,39795,12765,17663
29395,43211,49884,37673
50755,19733,16661,33340
51135,29278,40343,10624
46486,23506,10475,41299
12274,15030,52870,40277
46701,40186,56660,18352
48252,32096,28689,40922
40160,26300,24908,20681
56247,31406,47301,38058
48711,22828,36686,11013
37188,53929,20862,11222
30255,45862,44375,54207
55504,23256,31431,45628
41809,27491,28306,29088
32232,22798,57353,20327
19311,45538,32388,44237
48982,26894,24998,39339
12730,31411,39557,23197
34652,35614,15112,47748
38677,10577,55869,39131
19614,44992,26795,40507
42202,42896,56383,19983
28354,18388,51693,45704
42614,17045,15822,46740
18211,29329,11927,46987
57963,26371,45894,22657
26463,54194,37940,17738
56266,19108,20217,26825
38014,18213,51858,33984
43677,46693,27709,52178
40555,21985,18147,41805
26676,42222,31644,46291
56379,38204,55210,37418
47637,56075,28255,10963
31510,44040,31423,47755
21796,46873,29781,18270
18731,41929,57487,45961
57239,30681,35024,55430
10423,53685,47099,41087
43697,50838,28306,54970
31960,11031,17800,44997
30057,32096,54430,20575
48932,56952,51404,38466
26821,34220,32956,41932
17764,50078,40377,11633
36915,15916,20189,37152
14282,46284,39550,39653
48510,45527,39127,14715
19435,34403,11361,50433
41673,45567,22094,16336
47712,36049,41829,34713
29149,25217,49583,54640
36408,50610,33367,38964
32755,44946,40507,18776
24479,54366,55317,40277
26613,26595,40428,33241
46520,38722,52516,33599
39625,48306,35010,47234
50113,57403,54009,36739
43257,49231,23234,37505
43191,47627,54715,56338
53804,35326,27823,36778
12652,51577,33036,58008
17117,38622,51700,12234
42552,34904,45191,12447
28584,32190,43046,29553
19645,17667,52032,11756
41814,29890,46476,27054
37268,47258,49982,41416
54854,13781,43856,47755
42859,52301,57625,34094
31713,39447,27842,53148
24838,21154,17589,52326
48819,50517,13429,31164
46122,32203,53226,49600
47518,36101,43994,48149
49447,18005,13932,53922
18838,20714,47989,14993
51046,36703,37774,52023
16704,16042,12119,17401
56409,26371,46925,15443
33441,10449,39266,16480
35773,43383,24615,16033
12812,23732,29186,42005
41819,43300,36777,51336
46484,32317,10475,52755
48103,39447,27842,16861
15820,53838,45142,41716
16856,18223,17782,25255
24100,44471,49789,10034
36378,18501,23569,45604
45103,55437,42071,45080
48403,50001,45230,45840
29150,41594,38095,46027
36840,38683,27054,27193
34909,17169,40895,38987
41097,37786,12297,12950
51713,54194,37940,53955
16201,18564,47358,51337
38647,25005,31313,50047
51121,56653,14824,14388
51939,46985,17916,32792
24269,22015,46115,29396
50119,27466,45463,29527
46981,46331,35024,38678
20099,25274,37940,56661
25612,10040,56885,28781
25639,11027,49228,49335
29718,19942,11240,37259
32663,42191,26392,30602
54411,30640,47358,36686
37648,36392,47362,33146
35595,57720,33298,11974
27822,18432,18283,24918
38086,28188,38443,11862
25480,28066,48417,49685
15672,37541,32475,45160
47999,24526,33286,13836
54451,27224,18862,53231
31340,43178,43156,29931
32420,15916,55423,30679
11757,33095,23466,14418
17749,21669,23569,12046
21007,32427,13526,31485
41077,16803,36686,31108
15994,56363,22232,44841
27887,32427,13526,43289
32224,51929,21749,56684
31224,49511,37078,42756
10557,32365,38851,16098
50925,54770,50684,37598
31179,48255,28364,21566
48601,48264,28711,14524
54807,10054,54585,18843
22895,14723,47237,21665
44188,48877,22800,54970
28514,50052,13799,35325
14227,18674,52870,41914
14804,24399,39282,56065
43977,14139,34861,28743
40159,42376,38822,54020
23988,55935,15998,44847
35251,46029,25235,47568
34935,40965,47358,29713
16063,44000,15260,52430
35623,52133,23906,52524
27866,44090,40968,29931
23824,35520,53281,42563
34884,32911,21538,14820
24837,17104,48382,13432
47982,22633,22724,15008
20686,43588,56598,24853
48078,23215,15130,21322
47756,12594,11862,47089
11429,50547,11389,33461
10327,15329,56823,55004
50908,15917,27820,40986
15868,18213,51858,17357
51431,23877,27045,32161
20563,22207,24927,19355
46289,12934,37440,44551
51249,31604,44991,52506
10512,31036,41093,21366
41295,48574,36175,26954
36888,37518,37940,31688
43885,14828,52043,18875
45482,20567,46776,49767
54475,55183,49017,44032
54079,58016,37582,57165
10084,11117,44102,57165
20256,32628,13429,47291
51553,32594,42665,12362
40535,47710,20981,35613
19214,51257,32458,10684
56463,18627,55779,18136
56720,14662,36309,23005
48510,55643,40203,30323
36513,57053,30378,35236
12922,20296,15795,12670
11917,31832,10041,13926
11413,31165,26845,39493
49405,38482,58001,56256
56071,30589,42426,22176
41389,26646,45337,55641
37655,48675,18485,57515
20838,43250,47989,55486
51342,18210,46703,20350
50815,55719,49119,33510
24662,15446,45998,39277
26253,32480,36527,18271
55748,23339,25021,48594
11982,54845,44655,16179
48945,46956,30806,11685
41062,23256,31431,49281
57146,14323,51464,38447
47787,51344,36776,50441
11010,45200,14656,44511
10571,25644,11536,13747
18177,30928,25492,11375
25487,43777,22285,33034
53616,16695,41626,26089
11289,49726,25419,56066
30196,52677,55025,18504
15382,35361,15488,54207
31495,50812,35024,21134
55970,37304,46628,56872
34204,31063,45154,37007
32148,35361,15488,15890
37380,32243,37832,27555
19854,46285,51150,29156
26380,55001,35083,27924
34570,46527,38443,12104
48282,21631,55142,26946
48157,18549,31511,14334
47170,48247,48828,12715
16059,48997,45661,52738
16756,13199,18093,17430
48904,38611,56338,32618
14030,13483,23410,22680
30538,14979,51349,43306
56611,34806,45230,41709
33945,53107,32477,18862
56333,56202,10684,12834
25855,35909,37940,40799
44653,30284,12772,53819
53553,52327,52510,53563
41765,12339,32929,12234
57765,23602,37869,16480
21575,26775,10475,13071
17442,35700,46988,11107
27604,38037,47786,39045
10647,57088,55909,38198
37736,36358,47296,12544
36219,15471,28251,19653
54043,38037,47786,21891
50027,37518,37620,37842
22088,22559,16873,44255
43154,24379,33809,22861
31773,44804,19922,47779
34291,38482,58001,45998
19492,18727,40986,49684
49199,43844,51693,51952
26262,24055,37236,46526
11469,21093,12267,44997
30404,12161,10421,14829
18933,39198,12261,36268
46654,13121,23904,20582
31268,15080,55046,52613
20890,33944,55869,27641
39987,27925,38588,41900
31716,31669,37509,15488
33657,41645,52903,27937
54865,36132,44747,32017
10551,56403,44382,22308
22274,50517,13429,42963
49617,46985,17916,30647
50590,47886,28387,19386
24542,45200,14656,38595
30534,17840,52613,13932
44430,12435,30178,13971
57702,17175,20232,48368
24478,23215,15130,14769
31828,15629,44294,17729
16546,23003,38987,14866
49801,22584,46775,57469
50437,46021,51898,42843
28070,43028,46198,22782
11439,46652,23225,25874
38149,18350,53264,56581
12922,51177,12130,22803
34354,46521,20454,51139
10273,31550,43622,34580
38542,44858,38222,23354
46815,32652,52903,29206
13449,36195,50433,13541
43966,35692,49254,23791
28846,16420,40009,54926
14520,21897,26145,30111
22255,23256,33579,35544
13975,42222,54237,50457
13888,50117,51058,13342
44657,49047,13526,17880
30127,21364,31431,50141
43185,31063,40428,54430
11876,49859,46418,55641
47547,37691,52489,46204
50574,46527,38443,16909
28607,12622,56614,21202
49872,35991,13077,26902
14674,47742,22285,22731
51100,27711,26762,48473
12913,50148,39047,26317
26480,30950,12267,13016
34810,44615,34722,51599
10776,32594,54278,15795
53345,15502,22456,14213
29087,26935,50957,24984
28503,30239,36307,56903
20079,21256,29223,49017
17609,41466,36199,31167
57057,45862,44375,14936
17742,10484,14133,54570
51787,18576,37673,32112
42074,42226,26051,45241
50387,47389,36777,52930
27953,46591,16788,48168
53156,55717,21273,46735
26196,31276,36701,37267
51041,50447,55163,10510
44432,46600,36309,29226
39492,18398,31752,17906
15693,10615,10475,34826
27916,15501,48025,56915
42175,45211,50903,17729
14348,53875,26073,48961
25896,14214,48701,52054
34381,47895,22232,43136
56630,26371,46925,53504
41456,23339,46703,20043
10645,25217,49583,48134
32042,31063,40428,55441
52377,18674,52870,28850
43733,47469,33707,29920
22821,31565,31553,22285
49850,50232,22314,52433
13186,41474,17520,47401
21575,21083,10573,35069
21356,12594,11862,15248
27301,24314,45975,11520
16988,36340,31939,51574
17014,26785,22699,17379
40441,35836,21018,30648
31208,56398,38268,44922
42872,35915,41873,26691
40155,12375,25880,27378
12319,16421,56700,52730
19661,17053,16947,31752
24261,41742,51926,44056
40122,21770,39161,41735
54066,27211,18283,49915
46561,24314,45975,29412
21043,22374,51556,49335
49102,31550,23292,10824
25858,18859,57710,21837
37407,10852,37259,14985
56787,31394,31200,40007
25940,40080,21394,31653
57831,39655,27056,29007
24285,14639,19653,23941
45513,19608,54278,33726
46704,56025,38443,39281
46894,50313,11444,20947
45992,45991,12297,37663
15866,20305,48637,36753
13830,34154,30691,38575
38409,12367,19575,45396
23500,51344,36776,33605
40385,10430,33150,27918
10488,57672,56885,22970
14658,37541,47500,21322
57131,16457,52772,23147
17503,22435,35004,45557
46373,32427,13526,38676
16490,29678,45421,13809
31758,27610,35613,56759
17400,46607,37940,12623
14092,21352,31195,18884
15219,45906,41073,53016
29875,32373,37164,48637
13811,13194,28072,18968
57585,56766,16386,25905
42523,51313,44270,10669
15848,18294,42937,22800
45834,53906,17916,22163
39429,22639,48701,12161
28676,45432,56164,33689
10306,42302,29088,16884
38149,39498,55865,45160
39669,32765,20269,54418
28775,33095,23466,12946
46300,56013,29509,56598
19659,21150,21938,28850
25036,38135,46552,46976
17218,34154,30691,21320
25423,26775,31279,47984
15694,12697,43156,39026
36086,52501,21773,27229
31615,40483,33953,23926
50307,31589,45537,54585
16091,24724,24068,17589
19121,47879,29838,10560
29497,28930,19239,12567
43689,51344,36776,25316
24303,23792,46641,20814
52179,25048,36805,10095
19631,57222,53517,44223
34496,50582,22653,23789
23953,44022,49441,25916
53956,26555,16028,35755
39955,25597,15862,42475
35537,53751,12978,32605
20739,20305,48637,40902
43358,49149,30718,53643
40878,46251,45131,45654
25027,23412,17220,54088
32518,25607,12888,56468
21117,19889,15882,23363
41301,44810,40833,33340
13785,57429,49971,48207
34409,11270,12916,39341
19469,46846,11448,36309
22679,33323,36379,44375
57194,25886,48527,11536
45511,43086,36565,42150
16073,18227,55646,12623
57663,25587,47358,20477
49362,35692,49254,14471
15842,37391,56981,13750
32350,46249,51966,23121
53544,50060,39604,54626
16263,36084,46976,12000
27821,47300,26111,23780
43431,47625,29933,14334
27705,37518,37940,36717
53124,52211,20072,30391
46317,49306,41065,57404
30499,34371,55628,28513
14024,35187,22498,41055
51696,31063,47679,25130
37557,22815,22724,37663
14001,55919,32263,36524
17278,54507,46735,52322
58138,19362,10475,33633
22704,30076,31027,49017
36289,23231,37792,43534
37323,36522,17870,15870
58103,18025,25799,50597
50898,11894,30328,21124
50618,23803,44202,45019
23040,24314,45975,41851
52221,38783,49384,45975
56537,57624,14686,37913
39652,27734,43306,39753
44323,26371,45894,35901
44277,24055,37236,18270
40052,22207,20435,49123
19313,48035,38987,38624
56628,53782,16610,32616
24058,52033,23805,55430
27749,35291,30460,33014
12472,54015,18615,46740
51225,24730,12715,56410
41657,26331,52772,39181
39203,46050,39996,49834
52203,11668,54715,11248
16813,55536,36494,44656
18801,46867,57972,42330
34132,29214,37757,44674
46393,33757,51952,50064
17546,51728,40377,28241
51495,31524,36524,33995
27821,41212,55029,29951
19116,24302,45709,55646
15315,52905,16119,52113
56263,54770,50684,31675
36069,49726,25419,57571
28924,23036,43440,48370
22531,46732,58009,46994
35706,46251,45131,14138
11675,22261,53922,16487
19537,56000,36686,26168
39052,26020,41145,47918
46673,12566,45230,17368
35002,52966,15905,30391
21138,39631,43156,44518
42669,47004,18283,11038
39344,42687,40648,20329
10230,23841,26445,26301
45372,14721,28767,11444
14996,54805,32579,55341
22976,37541,47500,49583
14840,41016,23522,47755
16310,44673,43105,20887
19310,18864,26933,52279
55726,38037,47786,26933
16206,38238,37078,41470
46368,36059,10268,23052
26610,37824,45588,53798
40909,53108,17417,52548
37603,31669,37509,12715
37769,32427,13526,52754
15982,49722,16225,32575
12298,38665,22741,32511
26630,21932,56904,16242
29630,17646,56410,35318
15788,12239,56788,10632
27914,13081,29784,37164
47011,18596,46171,38368
